"","year","state","area","population","actual_rate","report_type","crime_type","number"
"737",2003,"DELAWARE","State Total",817491,99,"total","murder",24
"738",2003,"DELAWARE","State Total",1e+05,99,"rate","murder",2.9
"739",2003,"DISTRICT OF COLUMBIA","Metropolitan Statistical Area",563384,1,"Area actually reporting","murder",249
"740",2003,"DISTRICT OF COLUMBIA","Total",563384,99,"total","murder",249
"741",2003,"DISTRICT OF COLUMBIA","Total",1e+05,99,"rate","murder",44.2
"742",2003,"FLORIDA","Metropolitan Statistical Area",15959074,0.999,"Area actually reporting","murder",872
"743",2003,"FLORIDA","Metropolitan Statistical Area",15959074,1,"Estimated total","murder",872
"744",2003,"FLORIDA","Cities outside metropolitan areas",196937,0.992,"Area actually reporting","murder",11
"745",2003,"FLORIDA","Cities outside metropolitan areas",196937,1,"Estimated total","murder",11
"746",2003,"FLORIDA","Nonmetropolitan counties",863057,1,"Area actually reporting","murder",41
"747",2003,"FLORIDA","State Total",17019068,99,"total","murder",924
"748",2003,"FLORIDA","State Total",1e+05,99,"rate","murder",5.4
"749",2003,"GEORGIA","Metropolitan Statistical Area",6964510,0.971,"Area actually reporting","murder",563
"750",2003,"GEORGIA","Metropolitan Statistical Area",6964510,1,"Estimated total","murder",573
"751",2003,"GEORGIA","Cities outside metropolitan areas",642357,0.851,"Area actually reporting","murder",44
"752",2003,"GEORGIA","Cities outside metropolitan areas",642357,1,"Estimated total","murder",52
"753",2003,"GEORGIA","Nonmetropolitan counties",1077848,0.874,"Area actually reporting","murder",27
"754",2003,"GEORGIA","Nonmetropolitan counties",1077848,1,"Estimated total","murder",31
"755",2003,"GEORGIA","State Total",8684715,99,"total","murder",656
"756",2003,"GEORGIA","State Total",1e+05,99,"rate","murder",7.6
"757",2003,"HAWAII","Metropolitan Statistical Area",905301,1,"Area actually reporting","murder",15
"758",2003,"HAWAII","Nonmetropolitan counties",352307,1,"Area actually reporting","murder",7
"759",2003,"HAWAII","State Total",1257608,99,"total","murder",22
"760",2003,"HAWAII","State Total",1e+05,99,"rate","murder",1.7
"761",2003,"IDAHO","Metropolitan Statistical Area",864948,0.99,"Area actually reporting","murder",17
"762",2003,"IDAHO","Metropolitan Statistical Area",864948,1,"Estimated total","murder",17
"763",2003,"IDAHO","Cities outside metropolitan areas",212578,0.977,"Area actually reporting","murder",0
"764",2003,"IDAHO","Cities outside metropolitan areas",212578,1,"Estimated total","murder",0
"765",2003,"IDAHO","Nonmetropolitan counties",288806,0.984,"Area actually reporting","murder",8
"766",2003,"IDAHO","Nonmetropolitan counties",288806,1,"Estimated total","murder",8
"767",2003,"IDAHO","State Total",1366332,99,"total","murder",25
"768",2003,"IDAHO","State Total",1e+05,99,"rate","murder",1.8
"769",2003,"ILLINOIS","State Total",12653544,99,"total","murder",896
"770",2003,"ILLINOIS","State Total",1e+05,99,"rate","murder",7.1
"771",2003,"INDIANA","Metropolitan Statistical Area",4790924,0.912,"Area actually reporting","murder",312
"772",2003,"INDIANA","Metropolitan Statistical Area",4790924,1,"Estimated total","murder",317
"773",2003,"INDIANA","Cities outside metropolitan areas",507223,0.868,"Area actually reporting","murder",8
"774",2003,"INDIANA","Cities outside metropolitan areas",507223,1,"Estimated total","murder",9
"775",2003,"INDIANA","Nonmetropolitan counties",897496,0.594,"Area actually reporting","murder",9
"776",2003,"INDIANA","Nonmetropolitan counties",897496,1,"Estimated total","murder",15
"777",2003,"INDIANA","State Total",6195643,99,"total","murder",341
"778",2003,"INDIANA","State Total",1e+05,99,"rate","murder",5.5
"779",2003,"IOWA","Metropolitan Statistical Area",1592457,0.986,"Area actually reporting","murder",37
"780",2003,"IOWA","Metropolitan Statistical Area",1592457,1,"Estimated total","murder",37
"781",2003,"IOWA","Cities outside metropolitan areas",594558,0.91,"Area actually reporting","murder",5
"782",2003,"IOWA","Cities outside metropolitan areas",594558,1,"Estimated total","murder",5
"783",2003,"IOWA","Nonmetropolitan counties",757047,0.993,"Area actually reporting","murder",5
"784",2003,"IOWA","Nonmetropolitan counties",757047,1,"Estimated total","murder",5
"785",2003,"IOWA","State Total",2944062,99,"total","murder",47
"786",2003,"IOWA","State Total",1e+05,99,"rate","murder",1.6
"787",2003,"KANSAS","Metropolitan Statistical Area",1691995,0.967,"Area actually reporting","murder",79
"788",2003,"KANSAS","Metropolitan Statistical Area",1691995,1,"Estimated total","murder",80
"789",2003,"KANSAS","Cities outside metropolitan areas",605937,0.955,"Area actually reporting","murder",34
"790",2003,"KANSAS","Cities outside metropolitan areas",605937,1,"Estimated total","murder",36
"791",2003,"KANSAS","Nonmetropolitan counties",425575,0.973,"Area actually reporting","murder",7
"792",2003,"KANSAS","Nonmetropolitan counties",425575,1,"Estimated total","murder",7
"793",2003,"KANSAS","State Total",2723507,99,"total","murder",123
"794",2003,"KANSAS","State Total",1e+05,99,"rate","murder",4.5
"795",2003,"KENTUCKY","State Total",4117827,99,"total","murder",188
"796",2003,"KENTUCKY","State Total",1e+05,99,"rate","murder",4.6
"797",2003,"LOUISIANA","Metropolitan Statistical Area",3368338,0.979,"Area actually reporting","murder",495
"798",2003,"LOUISIANA","Metropolitan Statistical Area",3368338,1,"Estimated total","murder",497
"799",2003,"LOUISIANA","Cities outside metropolitan areas",420432,0.747,"Area actually reporting","murder",26
"800",2003,"LOUISIANA","Cities outside metropolitan areas",420432,1,"Estimated total","murder",35
"801",2003,"LOUISIANA","Nonmetropolitan counties",707564,0.885,"Area actually reporting","murder",48
"802",2003,"LOUISIANA","Nonmetropolitan counties",707564,1,"Estimated total","murder",54
"803",2003,"LOUISIANA","State Total",4496334,99,"total","murder",586
"804",2003,"LOUISIANA","State Total",1e+05,99,"rate","murder",13
"805",2003,"MAINE","Metropolitan Statistical Area",757912,1,"Area actually reporting","murder",10
"806",2003,"MAINE","Cities outside metropolitan areas",276145,1,"Area actually reporting","murder",3
"807",2003,"MAINE","Nonmetropolitan counties",271671,1,"Area actually reporting","murder",3
"808",2003,"MAINE","State Total",1305728,99,"total","murder",16
"809",2003,"MAINE","State Total",1e+05,99,"rate","murder",1.2
"810",2003,"MARYLAND","Metropolitan Statistical Area",5223096,1,"Area actually reporting","murder",520
"811",2003,"MARYLAND","Cities outside metropolitan areas",73338,1,"Area actually reporting","murder",2
"812",2003,"MARYLAND","Nonmetropolitan counties",212475,1,"Area actually reporting","murder",3
"813",2003,"MARYLAND","State Total",5508909,99,"total","murder",525
"814",2003,"MARYLAND","State Total",1e+05,99,"rate","murder",9.5
"815",2003,"MASSACHUSETTS","Metropolitan Statistical Area",6400207,0.97,"Area actually reporting","murder",142
"816",2003,"MASSACHUSETTS","Metropolitan Statistical Area",6400207,1,"Estimated total","murder",142
"817",2003,"MASSACHUSETTS","Cities outside metropolitan areas",32237,0.871,"Area actually reporting","murder",0
"818",2003,"MASSACHUSETTS","Cities outside metropolitan areas",32237,1,"Estimated total","murder",0
"819",2003,"MASSACHUSETTS","Nonmetropolitan counties",978,1,"Area actually reporting","murder",0
"820",2003,"MASSACHUSETTS","State Total",6433422,99,"total","murder",142
"821",2003,"MASSACHUSETTS","State Total",1e+05,99,"rate","murder",2.2
"822",2003,"MICHIGAN","Metropolitan Statistical Area",8213764,0.994,"Area actually reporting","murder",591
"823",2003,"MICHIGAN","Metropolitan Statistical Area",8213764,1,"Estimated total","murder",591
"824",2003,"MICHIGAN","Cities outside metropolitan areas",643814,0.919,"Area actually reporting","murder",4
"825",2003,"MICHIGAN","Cities outside metropolitan areas",643814,1,"Estimated total","murder",4
"826",2003,"MICHIGAN","Nonmetropolitan counties",1222407,0.975,"Area actually reporting","murder",21
"827",2003,"MICHIGAN","Nonmetropolitan counties",1222407,1,"Estimated total","murder",22
"828",2003,"MICHIGAN","State Total",10079985,99,"total","murder",617
"829",2003,"MICHIGAN","State Total",1e+05,99,"rate","murder",6.1
"830",2003,"MINNESOTA","Metropolitan Statistical Area",3654803,0.943,"Area actually reporting","murder",102
"831",2003,"MINNESOTA","Metropolitan Statistical Area",3654803,1,"Estimated total","murder",105
"832",2003,"MINNESOTA","Cities outside metropolitan areas",548339,0.995,"Area actually reporting","murder",9
"833",2003,"MINNESOTA","Cities outside metropolitan areas",548339,1,"Estimated total","murder",9
"834",2003,"MINNESOTA","Nonmetropolitan counties",856233,1,"Area actually reporting","murder",14
"835",2003,"MINNESOTA","State Total",5059375,99,"total","murder",128
"836",2003,"MINNESOTA","State Total",1e+05,99,"rate","murder",2.5
"837",2003,"MISSISSIPPI","Metropolitan Statistical Area",1228282,0.816,"Area actually reporting","murder",93
"838",2003,"MISSISSIPPI","Metropolitan Statistical Area",1228282,1,"Estimated total","murder",105
"839",2003,"MISSISSIPPI","Cities outside metropolitan areas",604143,0.788,"Area actually reporting","murder",56
"840",2003,"MISSISSIPPI","Cities outside metropolitan areas",604143,1,"Estimated total","murder",71
"841",2003,"MISSISSIPPI","Nonmetropolitan counties",1048856,0.413,"Area actually reporting","murder",38
"842",2003,"MISSISSIPPI","Nonmetropolitan counties",1048856,1,"Estimated total","murder",92
"843",2003,"MISSISSIPPI","State Total",2881281,99,"total","murder",268
"844",2003,"MISSISSIPPI","State Total",1e+05,99,"rate","murder",9.3
"845",2003,"MISSOURI","Metropolitan Statistical Area",4161628,0.999,"Area actually reporting","murder",240
"846",2003,"MISSOURI","Metropolitan Statistical Area",4161628,1,"Estimated total","murder",240
"847",2003,"MISSOURI","Cities outside metropolitan areas",667620,1,"Area actually reporting","murder",25
"848",2003,"MISSOURI","Nonmetropolitan counties",875236,1,"Area actually reporting","murder",23
"849",2003,"MISSOURI","State Total",5704484,99,"total","murder",288
"850",2003,"MISSOURI","State Total",1e+05,99,"rate","murder",5
"851",2003,"MONTANA","Metropolitan Statistical Area",321651,0.879,"Area actually reporting","murder",12
"852",2003,"MONTANA","Metropolitan Statistical Area",321651,1,"Estimated total","murder",13
"853",2003,"MONTANA","Cities outside metropolitan areas",180244,0.702,"Area actually reporting","murder",4
"854",2003,"MONTANA","Cities outside metropolitan areas",180244,1,"Estimated total","murder",6
"855",2003,"MONTANA","Nonmetropolitan counties",415726,0.7,"Area actually reporting","murder",8
"856",2003,"MONTANA","Nonmetropolitan counties",415726,1,"Estimated total","murder",11
"857",2003,"MONTANA","State Total",917621,99,"total","murder",30
"858",2003,"MONTANA","State Total",1e+05,99,"rate","murder",3.3
"859",2003,"NEBRASKA","Metropolitan Statistical Area",972426,0.981,"Area actually reporting","murder",43
"860",2003,"NEBRASKA","Metropolitan Statistical Area",972426,1,"Estimated total","murder",43
"861",2003,"NEBRASKA","Cities outside metropolitan areas",395801,0.893,"Area actually reporting","murder",7
"862",2003,"NEBRASKA","Cities outside metropolitan areas",395801,1,"Estimated total","murder",8
"863",2003,"NEBRASKA","Nonmetropolitan counties",371064,0.916,"Area actually reporting","murder",5
"864",2003,"NEBRASKA","Nonmetropolitan counties",371064,1,"Estimated total","murder",5
"865",2003,"NEBRASKA","State Total",1739291,99,"total","murder",56
"866",2003,"NEBRASKA","State Total",1e+05,99,"rate","murder",3.2
"867",2003,"NEVADA","Metropolitan Statistical Area",2002686,1,"Area actually reporting","murder",193
"868",2003,"NEVADA","Cities outside metropolitan areas",43757,1,"Area actually reporting","murder",1
"869",2003,"NEVADA","Nonmetropolitan counties",194711,1,"Area actually reporting","murder",3
"870",2003,"NEVADA","State Total",2241154,99,"total","murder",197
"871",2003,"NEVADA","State Total",1e+05,99,"rate","murder",8.8
"872",2003,"NEW HAMPSHIRE","Metropolitan Statistical Area",804274,0.853,"Area actually reporting","murder",12
"873",2003,"NEW HAMPSHIRE","Metropolitan Statistical Area",804274,1,"Estimated total","murder",13
"874",2003,"NEW HAMPSHIRE","Cities outside metropolitan areas",426204,0.661,"Area actually reporting","murder",3
"875",2003,"NEW HAMPSHIRE","Cities outside metropolitan areas",426204,1,"Estimated total","murder",5
"876",2003,"NEW HAMPSHIRE","Nonmetropolitan counties",57209,0.819,"Area actually reporting","murder",0
"877",2003,"NEW HAMPSHIRE","Nonmetropolitan counties",57209,1,"Estimated total","murder",0
"878",2003,"NEW HAMPSHIRE","State Total",1287687,99,"total","murder",18
"879",2003,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","murder",1.4
"880",2003,"NEW JERSEY","Metropolitan Statistical Area",8638396,1,"Area actually reporting","murder",407
"881",2003,"NEW JERSEY","State Total",8638396,99,"total","murder",407
"882",2003,"NEW JERSEY","State Total",1e+05,99,"rate","murder",4.7
"883",2003,"NEW MEXICO","Metropolitan Statistical Area",1200062,0.88,"Area actually reporting","murder",75
"884",2003,"NEW MEXICO","Metropolitan Statistical Area",1200062,1,"Estimated total","murder",79
"885",2003,"NEW MEXICO","Cities outside metropolitan areas",397362,0.913,"Area actually reporting","murder",21
"886",2003,"NEW MEXICO","Cities outside metropolitan areas",397362,1,"Estimated total","murder",23
"887",2003,"NEW MEXICO","Nonmetropolitan counties",277190,0.705,"Area actually reporting","murder",7
"888",2003,"NEW MEXICO","Nonmetropolitan counties",277190,1,"Estimated total","murder",10
"889",2003,"NEW MEXICO","State Total",1874614,99,"total","murder",112
"890",2003,"NEW MEXICO","State Total",1e+05,99,"rate","murder",6
"891",2003,"NEW YORK","Metropolitan Statistical Area",17630414,0.993,"Area actually reporting","murder",909
"892",2003,"NEW YORK","Metropolitan Statistical Area",17630414,1,"Estimated total","murder",909
"893",2003,"NEW YORK","Cities outside metropolitan areas",582644,0.9,"Area actually reporting","murder",6
"894",2003,"NEW YORK","Cities outside metropolitan areas",582644,1,"Estimated total","murder",7
"895",2003,"NEW YORK","Nonmetropolitan counties",977057,0.93,"Area actually reporting","murder",17
"896",2003,"NEW YORK","Nonmetropolitan counties",977057,1,"Estimated total","murder",18
"897",2003,"NEW YORK","State Total",19190115,99,"total","murder",934
"898",2003,"NEW YORK","State Total",1e+05,99,"rate","murder",4.9
"899",2003,"NORTH CAROLINA","Metropolitan Statistical Area",5765063,0.98,"Area actually reporting","murder",320
"900",2003,"NORTH CAROLINA","Metropolitan Statistical Area",5765063,1,"Estimated total","murder",323
"901",2003,"NORTH CAROLINA","Cities outside metropolitan areas",815560,0.925,"Area actually reporting","murder",66
"902",2003,"NORTH CAROLINA","Cities outside metropolitan areas",815560,1,"Estimated total","murder",71
"903",2003,"NORTH CAROLINA","Nonmetropolitan counties",1826625,0.975,"Area actually reporting","murder",112
"904",2003,"NORTH CAROLINA","Nonmetropolitan counties",1826625,1,"Estimated total","murder",115
"905",2003,"NORTH CAROLINA","State Total",8407248,99,"total","murder",509
"906",2003,"NORTH CAROLINA","State Total",1e+05,99,"rate","murder",6.1
"907",2003,"NORTH DAKOTA","Metropolitan Statistical Area",286263,0.995,"Area actually reporting","murder",3
"908",2003,"NORTH DAKOTA","Metropolitan Statistical Area",286263,1,"Estimated total","murder",3
"909",2003,"NORTH DAKOTA","Cities outside metropolitan areas",141733,0.84,"Area actually reporting","murder",6
"910",2003,"NORTH DAKOTA","Cities outside metropolitan areas",141733,1,"Estimated total","murder",7
"911",2003,"NORTH DAKOTA","Nonmetropolitan counties",205841,0.816,"Area actually reporting","murder",2
"912",2003,"NORTH DAKOTA","Nonmetropolitan counties",205841,1,"Estimated total","murder",2
"913",2003,"NORTH DAKOTA","State Total",633837,99,"total","murder",12
"914",2003,"NORTH DAKOTA","State Total",1e+05,99,"rate","murder",1.9
"915",2003,"OHIO","Metropolitan Statistical Area",9211400,0.902,"Area actually reporting","murder",443
"916",2003,"OHIO","Metropolitan Statistical Area",9211400,1,"Estimated total","murder",454
"917",2003,"OHIO","Cities outside metropolitan areas",834409,0.696,"Area actually reporting","murder",24
"918",2003,"OHIO","Cities outside metropolitan areas",834409,1,"Estimated total","murder",34
"919",2003,"OHIO","Nonmetropolitan counties",1389989,0.709,"Area actually reporting","murder",24
"920",2003,"OHIO","Nonmetropolitan counties",1389989,1,"Estimated total","murder",34
"921",2003,"OHIO","State Total",11435798,99,"total","murder",522
"922",2003,"OHIO","State Total",1e+05,99,"rate","murder",4.6
"923",2003,"OKLAHOMA","Metropolitan Statistical Area",2212103,1,"Area actually reporting","murder",154
"924",2003,"OKLAHOMA","Cities outside metropolitan areas",696232,1,"Area actually reporting","murder",29
"925",2003,"OKLAHOMA","Nonmetropolitan counties",603197,1,"Area actually reporting","murder",23
"926",2003,"OKLAHOMA","State Total",3511532,99,"total","murder",206
"927",2003,"OKLAHOMA","State Total",1e+05,99,"rate","murder",5.9
"928",2003,"OREGON","Metropolitan Statistical Area",2740172,0.99,"Area actually reporting","murder",54
"929",2003,"OREGON","Metropolitan Statistical Area",2740172,1,"Estimated total","murder",54
"930",2003,"OREGON","Cities outside metropolitan areas",371581,0.982,"Area actually reporting","murder",5
"931",2003,"OREGON","Cities outside metropolitan areas",371581,1,"Estimated total","murder",5
"932",2003,"OREGON","Nonmetropolitan counties",447843,0.904,"Area actually reporting","murder",8
"933",2003,"OREGON","Nonmetropolitan counties",447843,1,"Estimated total","murder",9
"934",2003,"OREGON","State Total",3559596,99,"total","murder",68
"935",2003,"OREGON","State Total",1e+05,99,"rate","murder",1.9
"936",2003,"PENNSYLVANIA","Metropolitan Statistical Area",10391620,0.913,"Area actually reporting","murder",606
"937",2003,"PENNSYLVANIA","Metropolitan Statistical Area",10391620,1,"Estimated total","murder",622
"938",2003,"PENNSYLVANIA","Cities outside metropolitan areas",867466,0.739,"Area actually reporting","murder",9
"939",2003,"PENNSYLVANIA","Cities outside metropolitan areas",867466,1,"Estimated total","murder",12
"940",2003,"PENNSYLVANIA","Nonmetropolitan counties",1106369,1,"Area actually reporting","murder",17
"941",2003,"PENNSYLVANIA","State Total",12365455,99,"total","murder",651
"942",2003,"PENNSYLVANIA","State Total",1e+05,99,"rate","murder",5.3
"943",2003,"PUERTO RICO","Metropolitan Statistical Area",3683868,1,"Area actually reporting","murder",756
"944",2003,"PUERTO RICO","Cities outside metropolitan areas",194664,1,"Area actually reporting","murder",23
"945",2003,"PUERTO RICO","Total",3878532,99,"total","murder",779
"946",2003,"PUERTO RICO","Total",1e+05,99,"rate","murder",20.1
"947",2003,"RHODE ISLAND","Metropolitan Statistical Area",1076164,1,"Area actually reporting","murder",23
"948",2003,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","murder",2
"949",2003,"RHODE ISLAND","State Total",1076164,99,"total","murder",25
"950",2003,"RHODE ISLAND","State Total",1e+05,99,"rate","murder",2.3
"951",2003,"SOUTH CAROLINA","Metropolitan Statistical Area",3112033,0.999,"Area actually reporting","murder",223
"952",2003,"SOUTH CAROLINA","Metropolitan Statistical Area",3112033,1,"Estimated total","murder",223
"953",2003,"SOUTH CAROLINA","Cities outside metropolitan areas",265266,0.995,"Area actually reporting","murder",27
"954",2003,"SOUTH CAROLINA","Cities outside metropolitan areas",265266,1,"Estimated total","murder",27
"955",2003,"SOUTH CAROLINA","Nonmetropolitan counties",769853,1,"Area actually reporting","murder",50
"956",2003,"SOUTH CAROLINA","State Total",4147152,99,"total","murder",300
"957",2003,"SOUTH CAROLINA","State Total",1e+05,99,"rate","murder",7.2
"958",2003,"SOUTH DAKOTA","Metropolitan Statistical Area",324249,0.971,"Area actually reporting","murder",6
"959",2003,"SOUTH DAKOTA","Metropolitan Statistical Area",324249,1,"Estimated total","murder",6
"960",2003,"SOUTH DAKOTA","Cities outside metropolitan areas",201164,0.911,"Area actually reporting","murder",1
"961",2003,"SOUTH DAKOTA","Cities outside metropolitan areas",201164,1,"Estimated total","murder",1
"962",2003,"SOUTH DAKOTA","Nonmetropolitan counties",238896,0.838,"Area actually reporting","murder",2
"963",2003,"SOUTH DAKOTA","Nonmetropolitan counties",238896,1,"Estimated total","murder",3
"964",2003,"SOUTH DAKOTA","State Total",764309,99,"total","murder",10
"965",2003,"SOUTH DAKOTA","State Total",1e+05,99,"rate","murder",1.3
"966",2003,"TENNESSEE","Metropolitan Statistical Area",4237335,1,"Area actually reporting","murder",337
"967",2003,"TENNESSEE","Cities outside metropolitan areas",578487,1,"Area actually reporting","murder",29
"968",2003,"TENNESSEE","Nonmetropolitan counties",1025926,1,"Area actually reporting","murder",29
"969",2003,"TENNESSEE","State Total",5841748,99,"total","murder",395
"970",2003,"TENNESSEE","State Total",1e+05,99,"rate","murder",6.8
"971",2003,"TEXAS","Metropolitan Statistical Area",19139661,0.999,"Area actually reporting","murder",1287
"972",2003,"TEXAS","Metropolitan Statistical Area",19139661,1,"Estimated total","murder",1287
"973",2003,"TEXAS","Cities outside metropolitan areas",1373327,0.993,"Area actually reporting","murder",62
"974",2003,"TEXAS","Cities outside metropolitan areas",1373327,1,"Estimated total","murder",62
"975",2003,"TEXAS","Nonmetropolitan counties",1605521,1,"Area actually reporting","murder",69
"976",2003,"TEXAS","State Total",22118509,99,"total","murder",1418
"977",2003,"TEXAS","State Total",1e+05,99,"rate","murder",6.4
"978",2003,"UTAH","Metropolitan Statistical Area",2078616,0.981,"Area actually reporting","murder",52
"979",2003,"UTAH","Metropolitan Statistical Area",2078616,1,"Estimated total","murder",53
"980",2003,"UTAH","Cities outside metropolitan areas",128198,0.919,"Area actually reporting","murder",3
"981",2003,"UTAH","Cities outside metropolitan areas",128198,1,"Estimated total","murder",3
"982",2003,"UTAH","Nonmetropolitan counties",144653,0.943,"Area actually reporting","murder",2
"983",2003,"UTAH","Nonmetropolitan counties",144653,1,"Estimated total","murder",2
"984",2003,"UTAH","State Total",2351467,99,"total","murder",58
"985",2003,"UTAH","State Total",1e+05,99,"rate","murder",2.5
"986",2003,"VERMONT","Metropolitan Statistical Area",203769,0.964,"Area actually reporting","murder",4
"987",2003,"VERMONT","Metropolitan Statistical Area",203769,1,"Estimated total","murder",4
"988",2003,"VERMONT","Cities outside metropolitan areas",197181,1,"Area actually reporting","murder",1
"989",2003,"VERMONT","Nonmetropolitan counties",218157,1,"Area actually reporting","murder",9
"990",2003,"VERMONT","State Total",619107,99,"total","murder",14
"991",2003,"VERMONT","State Total",1e+05,99,"rate","murder",2.3
"992",2003,"VIRGINIA","Metropolitan Statistical Area",6295851,0.992,"Area actually reporting","murder",373
"993",2003,"VIRGINIA","Metropolitan Statistical Area",6295851,1,"Estimated total","murder",375
"994",2003,"VIRGINIA","Cities outside metropolitan areas",265881,0.966,"Area actually reporting","murder",5
"995",2003,"VIRGINIA","Cities outside metropolitan areas",265881,1,"Estimated total","murder",5
"996",2003,"VIRGINIA","Nonmetropolitan counties",824598,0.976,"Area actually reporting","murder",32
"997",2003,"VIRGINIA","Nonmetropolitan counties",824598,1,"Estimated total","murder",33
"998",2003,"VIRGINIA","State Total",7386330,99,"total","murder",413
"999",2003,"VIRGINIA","State Total",1e+05,99,"rate","murder",5.6
"1000",2003,"WASHINGTON","Metropolitan Statistical Area",5366728,0.999,"Area actually reporting","murder",167
"1001",2003,"WASHINGTON","Metropolitan Statistical Area",5366728,1,"Estimated total","murder",167
"1002",2003,"WASHINGTON","Cities outside metropolitan areas",323537,0.957,"Area actually reporting","murder",3
"1003",2003,"WASHINGTON","Cities outside metropolitan areas",323537,1,"Estimated total","murder",3
"1004",2003,"WASHINGTON","Nonmetropolitan counties",441180,0.882,"Area actually reporting","murder",12
"1005",2003,"WASHINGTON","Nonmetropolitan counties",441180,1,"Estimated total","murder",14
"1006",2003,"WASHINGTON","State Total",6131445,99,"total","murder",184
"1007",2003,"WASHINGTON","State Total",1e+05,99,"rate","murder",3
"1008",2003,"WEST VIRGINIA","Metropolitan Statistical Area",989502,0.917,"Area actually reporting","murder",29
"1009",2003,"WEST VIRGINIA","Metropolitan Statistical Area",989502,1,"Estimated total","murder",30
"1010",2003,"WEST VIRGINIA","Cities outside metropolitan areas",226821,0.823,"Area actually reporting","murder",3
"1011",2003,"WEST VIRGINIA","Cities outside metropolitan areas",226821,1,"Estimated total","murder",4
"1012",2003,"WEST VIRGINIA","Nonmetropolitan counties",594031,0.861,"Area actually reporting","murder",25
"1013",2003,"WEST VIRGINIA","Nonmetropolitan counties",594031,1,"Estimated total","murder",29
"1014",2003,"WEST VIRGINIA","State Total",1810354,99,"total","murder",63
"1015",2003,"WEST VIRGINIA","State Total",1e+05,99,"rate","murder",3.5
"1016",2003,"WISCONSIN","Metropolitan Statistical Area",3955013,0.972,"Area actually reporting","murder",159
"1017",2003,"WISCONSIN","Metropolitan Statistical Area",3955013,1,"Estimated total","murder",160
"1018",2003,"WISCONSIN","Cities outside metropolitan areas",610884,0.99,"Area actually reporting","murder",4
"1019",2003,"WISCONSIN","Cities outside metropolitan areas",610884,1,"Estimated total","murder",4
"1020",2003,"WISCONSIN","Nonmetropolitan counties",906402,1,"Area actually reporting","murder",17
"1021",2003,"WISCONSIN","State Total",5472299,99,"total","murder",181
"1022",2003,"WISCONSIN","State Total",1e+05,99,"rate","murder",3.3
"1023",2003,"WYOMING","Metropolitan Statistical Area",150994,1,"Area actually reporting","murder",6
"1024",2003,"WYOMING","Cities outside metropolitan areas",208513,0.975,"Area actually reporting","murder",4
"1025",2003,"WYOMING","Cities outside metropolitan areas",208513,1,"Estimated total","murder",4
"1026",2003,"WYOMING","Nonmetropolitan counties",141735,0.958,"Area actually reporting","murder",4
"1027",2003,"WYOMING","Nonmetropolitan counties",141735,1,"Estimated total","murder",4
"1028",2003,"WYOMING","State Total",501242,99,"total","murder",14
"1029",2003,"WYOMING","State Total",1e+05,99,"rate","murder",2.8
"1030",2003,"ALABAMA","Metropolitan Statistical Area",3179196,0.952,"Area actually reporting","rape",1197
"1031",2003,"ALABAMA","Metropolitan Statistical Area",3179196,1,"Estimated total","rape",1240
"1032",2003,"ALABAMA","Cities outside metropolitan areas",557794,0.929,"Area actually reporting","rape",245
"1033",2003,"ALABAMA","Cities outside metropolitan areas",557794,1,"Estimated total","rape",263
"1034",2003,"ALABAMA","Nonmetropolitan counties",763762,0.797,"Area actually reporting","rape",122
"1035",2003,"ALABAMA","Nonmetropolitan counties",763762,1,"Estimated total","rape",153
"1036",2003,"ALABAMA","State Total",4500752,99,"total","rape",1656
"1037",2003,"ALABAMA","State Total",1e+05,99,"rate","rape",36.8
"1038",2003,"ALASKA","Metropolitan Statistical Area",315592,1,"Area actually reporting","rape",291
"1039",2003,"ALASKA","Cities outside metropolitan areas",122843,0.934,"Area actually reporting","rape",122
"1040",2003,"ALASKA","Cities outside metropolitan areas",122843,1,"Estimated total","rape",131
"1041",2003,"ALASKA","Nonmetropolitan counties",210383,1,"Area actually reporting","rape",178
"1042",2003,"ALASKA","State Total",648818,99,"total","rape",600
"1043",2003,"ALASKA","State Total",1e+05,99,"rate","rape",92.5
"1044",2003,"ARIZONA","Metropolitan Statistical Area",4958626,0.984,"Area actually reporting","rape",1719
"1045",2003,"ARIZONA","Metropolitan Statistical Area",4958626,1,"Estimated total","rape",1745
"1046",2003,"ARIZONA","Cities outside metropolitan areas",302704,0.988,"Area actually reporting","rape",68
"1047",2003,"ARIZONA","Cities outside metropolitan areas",302704,1,"Estimated total","rape",69
"1048",2003,"ARIZONA","Nonmetropolitan counties",319481,1,"Area actually reporting","rape",42
"1049",2003,"ARIZONA","State Total",5580811,99,"total","rape",1856
"1050",2003,"ARIZONA","State Total",1e+05,99,"rate","rape",33.3
"1051",2003,"ARKANSAS","Metropolitan Statistical Area",1566369,0.928,"Area actually reporting","rape",651
"1052",2003,"ARKANSAS","Metropolitan Statistical Area",1566369,1,"Estimated total","rape",680
"1053",2003,"ARKANSAS","Cities outside metropolitan areas",456839,0.861,"Area actually reporting","rape",108
"1054",2003,"ARKANSAS","Cities outside metropolitan areas",456839,1,"Estimated total","rape",125
"1055",2003,"ARKANSAS","Nonmetropolitan counties",702506,0.796,"Area actually reporting","rape",78
"1056",2003,"ARKANSAS","Nonmetropolitan counties",702506,1,"Estimated total","rape",98
"1057",2003,"ARKANSAS","State Total",2725714,99,"total","rape",903
