"","year","state","area","population","actual_rate","report_type","crime_type","number"
"751",2005,"CONNECTICUT","Metropolitan Statistical Area",2826978,1,"Estimated total","murder",90
"752",2005,"CONNECTICUT","Cities outside metropolitan areas",158760,1,"Area actually reporting","murder",0
"753",2005,"CONNECTICUT","Nonmetropolitan counties",524559,1,"Area actually reporting","murder",12
"754",2005,"CONNECTICUT","State Total",3510297,99,"total","murder",102
"755",2005,"CONNECTICUT","State Total",1e+05,99,"rate","murder",2.9
"756",2005,"DELAWARE","Metropolitan Statistical Area",668579,1,"Area actually reporting","murder",28
"757",2005,"DELAWARE","Cities outside metropolitan areas",39833,1,"Area actually reporting","murder",1
"758",2005,"DELAWARE","Nonmetropolitan counties",135112,1,"Area actually reporting","murder",8
"759",2005,"DELAWARE","State Total",843524,99,"total","murder",37
"760",2005,"DELAWARE","State Total",1e+05,99,"rate","murder",4.4
"761",2005,"DISTRICT OF COLUMBIA","Metropolitan Statistical Area",550521,1,"Area actually reporting","murder",195
"762",2005,"DISTRICT OF COLUMBIA","Total",550521,99,"total","murder",195
"763",2005,"DISTRICT OF COLUMBIA","Total",1e+05,99,"rate","murder",35.4
"764",2005,"FLORIDA","Metropolitan Statistical Area",16674801,0.999,"Area actually reporting","murder",833
"765",2005,"FLORIDA","Metropolitan Statistical Area",16674801,1,"Estimated total","murder",833
"766",2005,"FLORIDA","Cities outside metropolitan areas",192797,0.967,"Area actually reporting","murder",12
"767",2005,"FLORIDA","Cities outside metropolitan areas",192797,1,"Estimated total","murder",12
"768",2005,"FLORIDA","Nonmetropolitan counties",922266,1,"Area actually reporting","murder",38
"769",2005,"FLORIDA","State Total",17789864,99,"total","murder",883
"770",2005,"FLORIDA","State Total",1e+05,99,"rate","murder",5
"771",2005,"GEORGIA","Metropolitan Statistical Area",7292348,0.983,"Area actually reporting","murder",475
"772",2005,"GEORGIA","Metropolitan Statistical Area",7292348,1,"Estimated total","murder",478
"773",2005,"GEORGIA","Cities outside metropolitan areas",666985,0.791,"Area actually reporting","murder",38
"774",2005,"GEORGIA","Cities outside metropolitan areas",666985,1,"Estimated total","murder",48
"775",2005,"GEORGIA","Nonmetropolitan counties",1113243,0.794,"Area actually reporting","murder",30
"776",2005,"GEORGIA","Nonmetropolitan counties",1113243,1,"Estimated total","murder",38
"777",2005,"GEORGIA","State Total",9072576,99,"total","murder",564
"778",2005,"GEORGIA","State Total",1e+05,99,"rate","murder",6.2
"779",2005,"HAWAII","Metropolitan Statistical Area",908521,1,"Area actually reporting","murder",15
"780",2005,"HAWAII","Nonmetropolitan counties",366673,0.551,"Area actually reporting","murder",5
"781",2005,"HAWAII","Nonmetropolitan counties",366673,1,"Estimated total","murder",9
"782",2005,"HAWAII","State Total",1275194,99,"total","murder",24
"783",2005,"HAWAII","State Total",1e+05,99,"rate","murder",1.9
"784",2005,"IDAHO","Metropolitan Statistical Area",913756,0.996,"Area actually reporting","murder",23
"785",2005,"IDAHO","Metropolitan Statistical Area",913756,1,"Estimated total","murder",23
"786",2005,"IDAHO","Cities outside metropolitan areas",225726,0.981,"Area actually reporting","murder",7
"787",2005,"IDAHO","Cities outside metropolitan areas",225726,1,"Estimated total","murder",7
"788",2005,"IDAHO","Nonmetropolitan counties",289614,1,"Area actually reporting","murder",5
"789",2005,"IDAHO","State Total",1429096,99,"total","murder",35
"790",2005,"IDAHO","State Total",1e+05,99,"rate","murder",2.4
"791",2005,"ILLINOIS","State Total",12763371,99,"total","murder",766
"792",2005,"ILLINOIS","State Total",1e+05,99,"rate","murder",6
"793",2005,"INDIANA","Metropolitan Statistical Area",4863320,0.886,"Area actually reporting","murder",303
"794",2005,"INDIANA","Metropolitan Statistical Area",4863320,1,"Estimated total","murder",311
"795",2005,"INDIANA","Cities outside metropolitan areas",507774,0.839,"Area actually reporting","murder",9
"796",2005,"INDIANA","Cities outside metropolitan areas",507774,1,"Estimated total","murder",11
"797",2005,"INDIANA","Nonmetropolitan counties",900879,0.548,"Area actually reporting","murder",19
"798",2005,"INDIANA","Nonmetropolitan counties",900879,1,"Estimated total","murder",34
"799",2005,"INDIANA","State Total",6271973,99,"total","murder",356
"800",2005,"INDIANA","State Total",1e+05,99,"rate","murder",5.7
"801",2005,"IOWA","Metropolitan Statistical Area",1616968,0.988,"Area actually reporting","murder",21
"802",2005,"IOWA","Metropolitan Statistical Area",1616968,1,"Estimated total","murder",21
"803",2005,"IOWA","Cities outside metropolitan areas",596078,0.965,"Area actually reporting","murder",14
"804",2005,"IOWA","Cities outside metropolitan areas",596078,1,"Estimated total","murder",14
"805",2005,"IOWA","Nonmetropolitan counties",753288,0.971,"Area actually reporting","murder",3
"806",2005,"IOWA","Nonmetropolitan counties",753288,1,"Estimated total","murder",3
"807",2005,"IOWA","State Total",2966334,99,"total","murder",38
"808",2005,"IOWA","State Total",1e+05,99,"rate","murder",1.3
"809",2005,"KANSAS","Metropolitan Statistical Area",1720248,0.998,"Area actually reporting","murder",77
"810",2005,"KANSAS","Metropolitan Statistical Area",1720248,1,"Estimated total","murder",77
"811",2005,"KANSAS","Cities outside metropolitan areas",606739,0.923,"Area actually reporting","murder",16
"812",2005,"KANSAS","Cities outside metropolitan areas",606739,1,"Estimated total","murder",17
"813",2005,"KANSAS","Nonmetropolitan counties",417700,0.985,"Area actually reporting","murder",8
"814",2005,"KANSAS","Nonmetropolitan counties",417700,1,"Estimated total","murder",8
"815",2005,"KANSAS","State Total",2744687,99,"total","murder",102
"816",2005,"KANSAS","State Total",1e+05,99,"rate","murder",3.7
"817",2005,"KENTUCKY","Metropolitan Statistical Area",2362333,0.926,"Area actually reporting","murder",90
"818",2005,"KENTUCKY","Metropolitan Statistical Area",2362333,1,"Estimated total","murder",91
"819",2005,"KENTUCKY","Cities outside metropolitan areas",517744,0.893,"Area actually reporting","murder",4
"820",2005,"KENTUCKY","Cities outside metropolitan areas",517744,1,"Estimated total","murder",4
"821",2005,"KENTUCKY","Nonmetropolitan counties",1293328,0.861,"Area actually reporting","murder",82
"822",2005,"KENTUCKY","Nonmetropolitan counties",1293328,1,"Estimated total","murder",95
"823",2005,"KENTUCKY","State Total",4173405,99,"total","murder",190
"824",2005,"KENTUCKY","State Total",1e+05,99,"rate","murder",4.6
"825",2005,"LOUISIANA","Metropolitan Statistical Area",3393914,0.962,"Area actually reporting","murder",393
"826",2005,"LOUISIANA","Metropolitan Statistical Area",3393914,1,"Estimated total","murder",401
"827",2005,"LOUISIANA","Cities outside metropolitan areas",385173,0.535,"Area actually reporting","murder",11
"828",2005,"LOUISIANA","Cities outside metropolitan areas",385173,1,"Estimated total","murder",20
"829",2005,"LOUISIANA","Nonmetropolitan counties",744541,0.796,"Area actually reporting","murder",23
"830",2005,"LOUISIANA","Nonmetropolitan counties",744541,1,"Estimated total","murder",29
"831",2005,"LOUISIANA","State Total",4523628,99,"total","murder",450
"832",2005,"LOUISIANA","State Total",1e+05,99,"rate","murder",9.9
"833",2005,"MAINE","Metropolitan Statistical Area",768481,1,"Area actually reporting","murder",10
"834",2005,"MAINE","Cities outside metropolitan areas",275707,0.99,"Area actually reporting","murder",3
"835",2005,"MAINE","Cities outside metropolitan areas",275707,1,"Estimated total","murder",3
"836",2005,"MAINE","Nonmetropolitan counties",277317,0.958,"Area actually reporting","murder",6
"837",2005,"MAINE","Nonmetropolitan counties",277317,1,"Estimated total","murder",6
"838",2005,"MAINE","State Total",1321505,99,"total","murder",19
"839",2005,"MAINE","State Total",1e+05,99,"rate","murder",1.4
"840",2005,"MARYLAND","Metropolitan Statistical Area",5307587,1,"Area actually reporting","murder",544
"841",2005,"MARYLAND","Cities outside metropolitan areas",74501,1,"Area actually reporting","murder",3
"842",2005,"MARYLAND","Nonmetropolitan counties",218300,1,"Area actually reporting","murder",5
"843",2005,"MARYLAND","State Total",5600388,99,"total","murder",552
"844",2005,"MARYLAND","State Total",1e+05,99,"rate","murder",9.9
"845",2005,"MASSACHUSETTS","Metropolitan Statistical Area",6365624,0.974,"Area actually reporting","murder",174
"846",2005,"MASSACHUSETTS","Metropolitan Statistical Area",6365624,1,"Estimated total","murder",175
"847",2005,"MASSACHUSETTS","Cities outside metropolitan areas",32100,0.92,"Area actually reporting","murder",0
"848",2005,"MASSACHUSETTS","Cities outside metropolitan areas",32100,1,"Estimated total","murder",0
"849",2005,"MASSACHUSETTS","Nonmetropolitan counties",1019,1,"Area actually reporting","murder",0
"850",2005,"MASSACHUSETTS","State Total",6398743,99,"total","murder",175
"851",2005,"MASSACHUSETTS","State Total",1e+05,99,"rate","murder",2.7
"852",2005,"MICHIGAN","Metropolitan Statistical Area",8240515,0.992,"Area actually reporting","murder",589
"853",2005,"MICHIGAN","Metropolitan Statistical Area",8240515,1,"Estimated total","murder",590
"854",2005,"MICHIGAN","Cities outside metropolitan areas",645965,0.915,"Area actually reporting","murder",7
"855",2005,"MICHIGAN","Cities outside metropolitan areas",645965,1,"Estimated total","murder",8
"856",2005,"MICHIGAN","Nonmetropolitan counties",1234380,0.984,"Area actually reporting","murder",18
"857",2005,"MICHIGAN","Nonmetropolitan counties",1234380,1,"Estimated total","murder",18
"858",2005,"MICHIGAN","State Total",10120860,99,"total","murder",616
"859",2005,"MICHIGAN","State Total",1e+05,99,"rate","murder",6.1
"860",2005,"MINNESOTA","Metropolitan Statistical Area",3716276,0.993,"Area actually reporting","murder",100
"861",2005,"MINNESOTA","Metropolitan Statistical Area",3716276,1,"Estimated total","murder",100
"862",2005,"MINNESOTA","Cities outside metropolitan areas",560554,0.995,"Area actually reporting","murder",3
"863",2005,"MINNESOTA","Cities outside metropolitan areas",560554,1,"Estimated total","murder",3
"864",2005,"MINNESOTA","Nonmetropolitan counties",855969,1,"Area actually reporting","murder",12
"865",2005,"MINNESOTA","State Total",5132799,99,"total","murder",115
"866",2005,"MINNESOTA","State Total",1e+05,99,"rate","murder",2.2
"867",2005,"MISSISSIPPI","Metropolitan Statistical Area",1266425,0.876,"Area actually reporting","murder",94
"868",2005,"MISSISSIPPI","Metropolitan Statistical Area",1266425,1,"Estimated total","murder",102
"869",2005,"MISSISSIPPI","Cities outside metropolitan areas",599896,0.797,"Area actually reporting","murder",40
"870",2005,"MISSISSIPPI","Cities outside metropolitan areas",599896,1,"Estimated total","murder",50
"871",2005,"MISSISSIPPI","Nonmetropolitan counties",1054767,0.469,"Area actually reporting","murder",29
"872",2005,"MISSISSIPPI","Nonmetropolitan counties",1054767,1,"Estimated total","murder",62
"873",2005,"MISSISSIPPI","State Total",2921088,99,"total","murder",214
"874",2005,"MISSISSIPPI","State Total",1e+05,99,"rate","murder",7.3
"875",2005,"MISSOURI","Metropolitan Statistical Area",4233869,0.999,"Area actually reporting","murder",353
"876",2005,"MISSOURI","Metropolitan Statistical Area",4233869,1,"Estimated total","murder",353
"877",2005,"MISSOURI","Cities outside metropolitan areas",679565,0.989,"Area actually reporting","murder",22
"878",2005,"MISSOURI","Cities outside metropolitan areas",679565,1,"Estimated total","murder",22
"879",2005,"MISSOURI","Nonmetropolitan counties",886876,1,"Area actually reporting","murder",27
"880",2005,"MISSOURI","State Total",5800310,99,"total","murder",402
"881",2005,"MISSOURI","State Total",1e+05,99,"rate","murder",6.9
"882",2005,"MONTANA","Metropolitan Statistical Area",326409,0.998,"Area actually reporting","murder",10
"883",2005,"MONTANA","Metropolitan Statistical Area",326409,1,"Estimated total","murder",10
"884",2005,"MONTANA","Cities outside metropolitan areas",195669,0.894,"Area actually reporting","murder",3
"885",2005,"MONTANA","Cities outside metropolitan areas",195669,1,"Estimated total","murder",3
"886",2005,"MONTANA","Nonmetropolitan counties",413592,0.958,"Area actually reporting","murder",5
"887",2005,"MONTANA","Nonmetropolitan counties",413592,1,"Estimated total","murder",5
"888",2005,"MONTANA","State Total",935670,99,"total","murder",18
"889",2005,"MONTANA","State Total",1e+05,99,"rate","murder",1.9
"890",2005,"NEBRASKA","Metropolitan Statistical Area",995173,0.98,"Area actually reporting","murder",36
"891",2005,"NEBRASKA","Metropolitan Statistical Area",995173,1,"Estimated total","murder",36
"892",2005,"NEBRASKA","Cities outside metropolitan areas",395904,0.917,"Area actually reporting","murder",4
"893",2005,"NEBRASKA","Cities outside metropolitan areas",395904,1,"Estimated total","murder",4
"894",2005,"NEBRASKA","Nonmetropolitan counties",367710,0.897,"Area actually reporting","murder",4
"895",2005,"NEBRASKA","Nonmetropolitan counties",367710,1,"Estimated total","murder",4
"896",2005,"NEBRASKA","State Total",1758787,99,"total","murder",44
"897",2005,"NEBRASKA","State Total",1e+05,99,"rate","murder",2.5
"898",2005,"NEVADA","Metropolitan Statistical Area",2162821,1,"Area actually reporting","murder",191
"899",2005,"NEVADA","Cities outside metropolitan areas",45470,1,"Area actually reporting","murder",5
"900",2005,"NEVADA","Nonmetropolitan counties",206516,1,"Area actually reporting","murder",10
"901",2005,"NEVADA","State Total",2414807,99,"total","murder",206
"902",2005,"NEVADA","State Total",1e+05,99,"rate","murder",8.5
"903",2005,"NEW HAMPSHIRE","Metropolitan Statistical Area",815819,0.873,"Area actually reporting","murder",11
"904",2005,"NEW HAMPSHIRE","Metropolitan Statistical Area",815819,1,"Estimated total","murder",12
"905",2005,"NEW HAMPSHIRE","Cities outside metropolitan areas",438230,0.855,"Area actually reporting","murder",5
"906",2005,"NEW HAMPSHIRE","Cities outside metropolitan areas",438230,1,"Estimated total","murder",6
"907",2005,"NEW HAMPSHIRE","Nonmetropolitan counties",55891,0.027,"Area actually reporting","murder",0
"908",2005,"NEW HAMPSHIRE","Nonmetropolitan counties",55891,1,"Estimated total","murder",0
"909",2005,"NEW HAMPSHIRE","State Total",1309940,99,"total","murder",18
"910",2005,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","murder",1.4
"911",2005,"NEW JERSEY","Metropolitan Statistical Area",8717925,1,"Area actually reporting","murder",417
"912",2005,"NEW JERSEY","State Total",8717925,99,"total","murder",417
"913",2005,"NEW JERSEY","State Total",1e+05,99,"rate","murder",4.8
"914",2005,"NEW MEXICO","Metropolitan Statistical Area",1246636,0.995,"Area actually reporting","murder",92
"915",2005,"NEW MEXICO","Metropolitan Statistical Area",1246636,1,"Estimated total","murder",92
"916",2005,"NEW MEXICO","Cities outside metropolitan areas",402633,0.892,"Area actually reporting","murder",22
"917",2005,"NEW MEXICO","Cities outside metropolitan areas",402633,1,"Estimated total","murder",25
"918",2005,"NEW MEXICO","Nonmetropolitan counties",279115,0.739,"Area actually reporting","murder",19
"919",2005,"NEW MEXICO","Nonmetropolitan counties",279115,1,"Estimated total","murder",26
"920",2005,"NEW MEXICO","State Total",1928384,99,"total","murder",143
"921",2005,"NEW MEXICO","State Total",1e+05,99,"rate","murder",7.4
"922",2005,"NEW YORK","Metropolitan Statistical Area",17687934,0.99,"Area actually reporting","murder",839
"923",2005,"NEW YORK","Metropolitan Statistical Area",17687934,1,"Estimated total","murder",841
"924",2005,"NEW YORK","Cities outside metropolitan areas",582615,0.95,"Area actually reporting","murder",11
"925",2005,"NEW YORK","Cities outside metropolitan areas",582615,1,"Estimated total","murder",12
"926",2005,"NEW YORK","Nonmetropolitan counties",984081,0.957,"Area actually reporting","murder",20
"927",2005,"NEW YORK","Nonmetropolitan counties",984081,1,"Estimated total","murder",21
"928",2005,"NEW YORK","State Total",19254630,99,"total","murder",874
"929",2005,"NEW YORK","State Total",1e+05,99,"rate","murder",4.5
"930",2005,"NORTH CAROLINA","Metropolitan Statistical Area",5990267,0.982,"Area actually reporting","murder",385
"931",2005,"NORTH CAROLINA","Metropolitan Statistical Area",5990267,1,"Estimated total","murder",388
"932",2005,"NORTH CAROLINA","Cities outside metropolitan areas",835748,0.949,"Area actually reporting","murder",81
"933",2005,"NORTH CAROLINA","Cities outside metropolitan areas",835748,1,"Estimated total","murder",85
"934",2005,"NORTH CAROLINA","Nonmetropolitan counties",1857227,0.939,"Area actually reporting","murder",105
"935",2005,"NORTH CAROLINA","Nonmetropolitan counties",1857227,1,"Estimated total","murder",112
"936",2005,"NORTH CAROLINA","State Total",8683242,99,"total","murder",585
"937",2005,"NORTH CAROLINA","State Total",1e+05,99,"rate","murder",6.7
"938",2005,"NORTH DAKOTA","Metropolitan Statistical Area",292524,0.995,"Area actually reporting","murder",3
"939",2005,"NORTH DAKOTA","Metropolitan Statistical Area",292524,1,"Estimated total","murder",3
"940",2005,"NORTH DAKOTA","Cities outside metropolitan areas",137205,0.876,"Area actually reporting","murder",1
"941",2005,"NORTH DAKOTA","Cities outside metropolitan areas",137205,1,"Estimated total","murder",1
"942",2005,"NORTH DAKOTA","Nonmetropolitan counties",206948,0.891,"Area actually reporting","murder",3
"943",2005,"NORTH DAKOTA","Nonmetropolitan counties",206948,1,"Estimated total","murder",3
"944",2005,"NORTH DAKOTA","State Total",636677,99,"total","murder",7
"945",2005,"NORTH DAKOTA","State Total",1e+05,99,"rate","murder",1.1
"946",2005,"OHIO","Metropolitan Statistical Area",9227978,0.891,"Area actually reporting","murder",517
"947",2005,"OHIO","Metropolitan Statistical Area",9227978,1,"Estimated total","murder",529
"948",2005,"OHIO","Cities outside metropolitan areas",864829,0.75,"Area actually reporting","murder",14
"949",2005,"OHIO","Cities outside metropolitan areas",864829,1,"Estimated total","murder",19
"950",2005,"OHIO","Nonmetropolitan counties",1371235,0.756,"Area actually reporting","murder",28
"951",2005,"OHIO","Nonmetropolitan counties",1371235,1,"Estimated total","murder",37
"952",2005,"OHIO","State Total",11464042,99,"total","murder",585
"953",2005,"OHIO","State Total",1e+05,99,"rate","murder",5.1
"954",2005,"OKLAHOMA","Metropolitan Statistical Area",2241767,1,"Area actually reporting","murder",146
"955",2005,"OKLAHOMA","Cities outside metropolitan areas",694861,1,"Area actually reporting","murder",21
"956",2005,"OKLAHOMA","Nonmetropolitan counties",611256,1,"Area actually reporting","murder",20
"957",2005,"OKLAHOMA","State Total",3547884,99,"total","murder",187
"958",2005,"OKLAHOMA","State Total",1e+05,99,"rate","murder",5.3
"959",2005,"OREGON","Metropolitan Statistical Area",2805013,0.999,"Area actually reporting","murder",69
"960",2005,"OREGON","Metropolitan Statistical Area",2805013,1,"Estimated total","murder",69
"961",2005,"OREGON","Cities outside metropolitan areas",382878,0.963,"Area actually reporting","murder",7
"962",2005,"OREGON","Cities outside metropolitan areas",382878,1,"Estimated total","murder",7
"963",2005,"OREGON","Nonmetropolitan counties",453165,0.937,"Area actually reporting","murder",4
"964",2005,"OREGON","Nonmetropolitan counties",453165,1,"Estimated total","murder",4
"965",2005,"OREGON","State Total",3641056,99,"total","murder",80
"966",2005,"OREGON","State Total",1e+05,99,"rate","murder",2.2
"967",2005,"PENNSYLVANIA","Metropolitan Statistical Area",10440725,0.928,"Area actually reporting","murder",698
"968",2005,"PENNSYLVANIA","Metropolitan Statistical Area",10440725,1,"Estimated total","murder",715
"969",2005,"PENNSYLVANIA","Cities outside metropolitan areas",880169,0.794,"Area actually reporting","murder",18
"970",2005,"PENNSYLVANIA","Cities outside metropolitan areas",880169,1,"Estimated total","murder",23
"971",2005,"PENNSYLVANIA","Nonmetropolitan counties",1108722,1,"Area actually reporting","murder",18
"972",2005,"PENNSYLVANIA","State Total",12429616,99,"total","murder",756
"973",2005,"PENNSYLVANIA","State Total",1e+05,99,"rate","murder",6.1
"974",2005,"PUERTO RICO","Metropolitan Statistical Area",3715706,1,"Area actually reporting","murder",745
"975",2005,"PUERTO RICO","Cities outside metropolitan areas",196348,1,"Area actually reporting","murder",21
"976",2005,"PUERTO RICO","Total",3912054,99,"total","murder",766
"977",2005,"PUERTO RICO","Total",1e+05,99,"rate","murder",19.6
"978",2005,"RHODE ISLAND","Metropolitan Statistical Area",1076189,1,"Area actually reporting","murder",32
"979",2005,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","murder",2
"980",2005,"RHODE ISLAND","State Total",1076189,99,"total","murder",34
"981",2005,"RHODE ISLAND","State Total",1e+05,99,"rate","murder",3.2
"982",2005,"SOUTH CAROLINA","Metropolitan Statistical Area",3205817,0.999,"Area actually reporting","murder",240
"983",2005,"SOUTH CAROLINA","Metropolitan Statistical Area",3205817,1,"Estimated total","murder",240
"984",2005,"SOUTH CAROLINA","Cities outside metropolitan areas",273133,0.997,"Area actually reporting","murder",17
"985",2005,"SOUTH CAROLINA","Cities outside metropolitan areas",273133,1,"Estimated total","murder",17
"986",2005,"SOUTH CAROLINA","Nonmetropolitan counties",776133,1,"Area actually reporting","murder",58
"987",2005,"SOUTH CAROLINA","State Total",4255083,99,"total","murder",315
"988",2005,"SOUTH CAROLINA","State Total",1e+05,99,"rate","murder",7.4
"989",2005,"SOUTH DAKOTA","Metropolitan Statistical Area",336356,0.966,"Area actually reporting","murder",9
"990",2005,"SOUTH DAKOTA","Metropolitan Statistical Area",336356,1,"Estimated total","murder",9
"991",2005,"SOUTH DAKOTA","Cities outside metropolitan areas",210074,0.815,"Area actually reporting","murder",1
"992",2005,"SOUTH DAKOTA","Cities outside metropolitan areas",210074,1,"Estimated total","murder",1
"993",2005,"SOUTH DAKOTA","Nonmetropolitan counties",229503,0.774,"Area actually reporting","murder",6
"994",2005,"SOUTH DAKOTA","Nonmetropolitan counties",229503,1,"Estimated total","murder",8
"995",2005,"SOUTH DAKOTA","State Total",775933,99,"total","murder",18
"996",2005,"SOUTH DAKOTA","State Total",1e+05,99,"rate","murder",2.3
"997",2005,"TENNESSEE","Metropolitan Statistical Area",4332089,1,"Area actually reporting","murder",367
"998",2005,"TENNESSEE","Cities outside metropolitan areas",591225,1,"Area actually reporting","murder",21
"999",2005,"TENNESSEE","Nonmetropolitan counties",1039645,1,"Area actually reporting","murder",44
"1000",2005,"TENNESSEE","State Total",5962959,99,"total","murder",432
"1001",2005,"TENNESSEE","State Total",1e+05,99,"rate","murder",7.2
"1002",2005,"TEXAS","Metropolitan Statistical Area",19838854,0.999,"Area actually reporting","murder",1280
"1003",2005,"TEXAS","Metropolitan Statistical Area",19838854,1,"Estimated total","murder",1280
"1004",2005,"TEXAS","Cities outside metropolitan areas",1392423,0.989,"Area actually reporting","murder",50
"1005",2005,"TEXAS","Cities outside metropolitan areas",1392423,1,"Estimated total","murder",51
"1006",2005,"TEXAS","Nonmetropolitan counties",1628691,1,"Area actually reporting","murder",76
"1007",2005,"TEXAS","State Total",22859968,99,"total","murder",1407
"1008",2005,"TEXAS","State Total",1e+05,99,"rate","murder",6.2
"1009",2005,"UTAH","Metropolitan Statistical Area",2187374,0.997,"Area actually reporting","murder",53
"1010",2005,"UTAH","Metropolitan Statistical Area",2187374,1,"Estimated total","murder",53
"1011",2005,"UTAH","Cities outside metropolitan areas",132036,0.889,"Area actually reporting","murder",1
"1012",2005,"UTAH","Cities outside metropolitan areas",132036,1,"Estimated total","murder",1
"1013",2005,"UTAH","Nonmetropolitan counties",150175,0.943,"Area actually reporting","murder",2
"1014",2005,"UTAH","Nonmetropolitan counties",150175,1,"Estimated total","murder",2
"1015",2005,"UTAH","State Total",2469585,99,"total","murder",56
"1016",2005,"UTAH","State Total",1e+05,99,"rate","murder",2.3
"1017",2005,"VERMONT","Metropolitan Statistical Area",205030,1,"Area actually reporting","murder",5
"1018",2005,"VERMONT","Cities outside metropolitan areas",199547,0.936,"Area actually reporting","murder",1
"1019",2005,"VERMONT","Cities outside metropolitan areas",199547,1,"Estimated total","murder",1
"1020",2005,"VERMONT","Nonmetropolitan counties",218473,0.969,"Area actually reporting","murder",2
"1021",2005,"VERMONT","Nonmetropolitan counties",218473,1,"Estimated total","murder",2
"1022",2005,"VERMONT","State Total",623050,99,"total","murder",8
"1023",2005,"VERMONT","State Total",1e+05,99,"rate","murder",1.3
"1024",2005,"VIRGINIA","Metropolitan Statistical Area",6460729,0.994,"Area actually reporting","murder",394
"1025",2005,"VIRGINIA","Metropolitan Statistical Area",6460729,1,"Estimated total","murder",396
"1026",2005,"VIRGINIA","Cities outside metropolitan areas",269213,0.99,"Area actually reporting","murder",16
"1027",2005,"VIRGINIA","Cities outside metropolitan areas",269213,1,"Estimated total","murder",16
"1028",2005,"VIRGINIA","Nonmetropolitan counties",837523,0.991,"Area actually reporting","murder",49
"1029",2005,"VIRGINIA","Nonmetropolitan counties",837523,1,"Estimated total","murder",49
"1030",2005,"VIRGINIA","State Total",7567465,99,"total","murder",461
"1031",2005,"VIRGINIA","State Total",1e+05,99,"rate","murder",6.1
"1032",2005,"WASHINGTON","Metropolitan Statistical Area",5498893,0.999,"Area actually reporting","murder",180
"1033",2005,"WASHINGTON","Metropolitan Statistical Area",5498893,1,"Estimated total","murder",180
"1034",2005,"WASHINGTON","Cities outside metropolitan areas",329882,0.953,"Area actually reporting","murder",4
"1035",2005,"WASHINGTON","Cities outside metropolitan areas",329882,1,"Estimated total","murder",4
"1036",2005,"WASHINGTON","Nonmetropolitan counties",458984,1,"Area actually reporting","murder",21
"1037",2005,"WASHINGTON","State Total",6287759,99,"total","murder",205
"1038",2005,"WASHINGTON","State Total",1e+05,99,"rate","murder",3.3
"1039",2005,"WEST VIRGINIA","Metropolitan Statistical Area",997999,0.945,"Area actually reporting","murder",49
"1040",2005,"WEST VIRGINIA","Metropolitan Statistical Area",997999,1,"Estimated total","murder",50
"1041",2005,"WEST VIRGINIA","Cities outside metropolitan areas",225283,0.834,"Area actually reporting","murder",8
"1042",2005,"WEST VIRGINIA","Cities outside metropolitan areas",225283,1,"Estimated total","murder",10
"1043",2005,"WEST VIRGINIA","Nonmetropolitan counties",593574,0.958,"Area actually reporting","murder",19
"1044",2005,"WEST VIRGINIA","Nonmetropolitan counties",593574,1,"Estimated total","murder",20
"1045",2005,"WEST VIRGINIA","State Total",1816856,99,"total","murder",80
"1046",2005,"WEST VIRGINIA","State Total",1e+05,99,"rate","murder",4.4
"1047",2005,"WISCONSIN","Metropolitan Statistical Area",4002856,0.986,"Area actually reporting","murder",174
"1048",2005,"WISCONSIN","Metropolitan Statistical Area",4002856,1,"Estimated total","murder",174
"1049",2005,"WISCONSIN","Cities outside metropolitan areas",619782,0.965,"Area actually reporting","murder",11
"1050",2005,"WISCONSIN","Cities outside metropolitan areas",619782,1,"Estimated total","murder",11
"1051",2005,"WISCONSIN","Nonmetropolitan counties",913563,1,"Area actually reporting","murder",9
"1052",2005,"WISCONSIN","State Total",5536201,99,"total","murder",194
"1053",2005,"WISCONSIN","State Total",1e+05,99,"rate","murder",3.5
"1054",2005,"WYOMING","Metropolitan Statistical Area",155151,1,"Area actually reporting","murder",7
"1055",2005,"WYOMING","Cities outside metropolitan areas",210170,0.974,"Area actually reporting","murder",5
"1056",2005,"WYOMING","Cities outside metropolitan areas",210170,1,"Estimated total","murder",5
"1057",2005,"WYOMING","Nonmetropolitan counties",143973,1,"Area actually reporting","murder",2
"1058",2005,"WYOMING","State Total",509294,99,"total","murder",14
"1059",2005,"WYOMING","State Total",1e+05,99,"rate","murder",2.7
"1060",2005,"ALABAMA","Metropolitan Statistical Area",3225901,0.869,"Area actually reporting","rape",1145
"1061",2005,"ALABAMA","Metropolitan Statistical Area",3225901,1,"Estimated total","rape",1254
"1062",2005,"ALABAMA","Cities outside metropolitan areas",578770,0.778,"Area actually reporting","rape",152
"1063",2005,"ALABAMA","Cities outside metropolitan areas",578770,1,"Estimated total","rape",193
"1064",2005,"ALABAMA","Nonmetropolitan counties",753137,0.846,"Area actually reporting","rape",99
"1065",2005,"ALABAMA","Nonmetropolitan counties",753137,1,"Estimated total","rape",117
"1066",2005,"ALABAMA","State Total",4557808,99,"total","rape",1564
"1067",2005,"ALABAMA","State Total",1e+05,99,"rate","rape",34.3
"1068",2005,"ALASKA","Metropolitan Statistical Area",324121,1,"Area actually reporting","rape",276
"1069",2005,"ALASKA","Cities outside metropolitan areas",123801,0.895,"Area actually reporting","rape",93
"1070",2005,"ALASKA","Cities outside metropolitan areas",123801,1,"Estimated total","rape",104
