"","year","state","area","population","actual_rate","report_type","crime_type","number"
"779",1996,"MASSACHUSETTS","Rural",11065,1,"Area actually reporting","murder",NA
"780",1996,"MASSACHUSETTS","State Total",6092000,99,"total","murder",157
"781",1996,"MASSACHUSETTS","State Total",1e+05,99,"rate","murder",2.6
"782",1996,"MICHIGAN","Metropolitan Statistical Area",7916331,0.909,"Area actually reporting","murder",673
"783",1996,"MICHIGAN","Metropolitan Statistical Area",7916331,1,"Estimated totals","murder",692
"784",1996,"MICHIGAN","Cities outside metropolitan areas",621723,0.781,"Area actually reporting","murder",1
"785",1996,"MICHIGAN","Cities outside metropolitan areas",621723,1,"Estimated totals","murder",1
"786",1996,"MICHIGAN","Rural",1055946,0.896,"Area actually reporting","murder",26
"787",1996,"MICHIGAN","Rural",1055946,1,"Estimated totals","murder",29
"788",1996,"MICHIGAN","State Total",9594000,99,"total","murder",722
"789",1996,"MICHIGAN","State Total",1e+05,99,"rate","murder",7.5
"790",1996,"MINNESOTA","Metropolitan Statistical Area",3236769,0.998,"Area actually reporting","murder",137
"791",1996,"MINNESOTA","Metropolitan Statistical Area",3236769,1,"Estimated totals","murder",137
"792",1996,"MINNESOTA","Cities outside metropolitan areas",544942,1,"Area actually reporting","murder",10
"793",1996,"MINNESOTA","Rural",876289,1,"Area actually reporting","murder",20
"794",1996,"MINNESOTA","State Total",4658000,99,"total","murder",167
"795",1996,"MINNESOTA","State Total",1e+05,99,"rate","murder",3.6
"796",1996,"MISSISSIPPI","Metropolitan Statistical Area",950891,0.681,"Area actually reporting","murder",105
"797",1996,"MISSISSIPPI","Metropolitan Statistical Area",950891,1,"Estimated totals","murder",132
"798",1996,"MISSISSIPPI","Cities outside metropolitan areas",654447,0.696,"Area actually reporting","murder",69
"799",1996,"MISSISSIPPI","Cities outside metropolitan areas",654447,1,"Estimated totals","murder",99
"800",1996,"MISSISSIPPI","Rural",1110662,0.373,"Area actually reporting","murder",26
"801",1996,"MISSISSIPPI","Rural",1110662,1,"Estimated totals","murder",70
"802",1996,"MISSISSIPPI","State Total",2716000,99,"total","murder",301
"803",1996,"MISSISSIPPI","State Total",1e+05,99,"rate","murder",11.1
"804",1996,"MISSOURI","Metropolitan Statistical Area",3648247,0.971,"Area actually reporting","murder",352
"805",1996,"MISSOURI","Metropolitan Statistical Area",3648247,1,"Estimated totals","murder",354
"806",1996,"MISSOURI","Cities outside metropolitan areas",501284,0.888,"Area actually reporting","murder",15
"807",1996,"MISSOURI","Cities outside metropolitan areas",501284,1,"Estimated totals","murder",17
"808",1996,"MISSOURI","Rural",1209469,0.505,"Area actually reporting","murder",31
"809",1996,"MISSOURI","Rural",1209469,1,"Estimated totals","murder",62
"810",1996,"MISSOURI","State Total",5359000,99,"total","murder",433
"811",1996,"MISSOURI","State Total",1e+05,99,"rate","murder",8.1
"812",1996,"MONTANA","State Total",879000,99,"total","murder",34
"813",1996,"MONTANA","State Total",1e+05,99,"rate","murder",3.9
"814",1996,"NEBRASKA","Metropolitan Statistical Area",837096,1,"Area actually reporting","murder",36
"815",1996,"NEBRASKA","Cities outside metropolitan areas",394496,0.984,"Area actually reporting","murder",9
"816",1996,"NEBRASKA","Cities outside metropolitan areas",394496,1,"Estimated totals","murder",9
"817",1996,"NEBRASKA","Rural",420408,0.969,"Area actually reporting","murder",3
"818",1996,"NEBRASKA","Rural",420408,1,"Estimated totals","murder",3
"819",1996,"NEBRASKA","State Total",1652000,99,"total","murder",48
"820",1996,"NEBRASKA","State Total",1e+05,99,"rate","murder",2.9
"821",1996,"NEVADA","Metropolitan Statistical Area",1367552,1,"Area actually reporting","murder",213
"822",1996,"NEVADA","Cities outside metropolitan areas",48936,1,"Area actually reporting","murder",1
"823",1996,"NEVADA","Rural",186512,1,"Area actually reporting","murder",6
"824",1996,"NEVADA","State Total",1603000,99,"total","murder",220
"825",1996,"NEVADA","State Total",1e+05,99,"rate","murder",13.7
"826",1996,"NEW HAMPSHIRE","Metropolitan Statistical Area",683195,0.86,"Area actually reporting","murder",9
"827",1996,"NEW HAMPSHIRE","Metropolitan Statistical Area",683195,1,"Estimated totals","murder",9
"828",1996,"NEW HAMPSHIRE","Cities outside metropolitan areas",328464,0.74,"Area actually reporting","murder",5
"829",1996,"NEW HAMPSHIRE","Cities outside metropolitan areas",328464,1,"Estimated totals","murder",7
"830",1996,"NEW HAMPSHIRE","Rural",150341,0.927,"Area actually reporting","murder",4
"831",1996,"NEW HAMPSHIRE","Rural",150341,1,"Estimated totals","murder",4
"832",1996,"NEW HAMPSHIRE","State Total",1162000,99,"total","murder",20
"833",1996,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","murder",1.7
"834",1996,"NEW JERSEY","Metropolitan Statistical Area",7988000,1,"Area actually reporting","murder",338
"835",1996,"NEW JERSEY","State Total",7988000,99,"total","murder",338
"836",1996,"NEW JERSEY","State Total",1e+05,99,"rate","murder",4.2
"837",1996,"NEW MEXICO","Metropolitan Statistical Area",964350,0.686,"Area actually reporting","murder",84
"838",1996,"NEW MEXICO","Metropolitan Statistical Area",964350,1,"Estimated totals","murder",123
"839",1996,"NEW MEXICO","Cities outside metropolitan areas",446301,0.858,"Area actually reporting","murder",30
"840",1996,"NEW MEXICO","Cities outside metropolitan areas",446301,1,"Estimated totals","murder",35
"841",1996,"NEW MEXICO","Rural",302349,0.662,"Area actually reporting","murder",26
"842",1996,"NEW MEXICO","Rural",302349,1,"Estimated totals","murder",39
"843",1996,"NEW MEXICO","State Total",1713000,99,"total","murder",197
"844",1996,"NEW MEXICO","State Total",1e+05,99,"rate","murder",11.5
"845",1996,"NEW YORK","Metropolitan Statistical Area",16679321,0.99,"Area actually reporting","murder",1313
"846",1996,"NEW YORK","Metropolitan Statistical Area",16679321,1,"Estimated totals","murder",1316
"847",1996,"NEW YORK","Cities outside metropolitan areas",650213,0.893,"Area actually reporting","murder",8
"848",1996,"NEW YORK","Cities outside metropolitan areas",650213,1,"Estimated totals","murder",9
"849",1996,"NEW YORK","Rural",855466,0.98,"Area actually reporting","murder",27
"850",1996,"NEW YORK","Rural",855466,1,"Estimated totals","murder",28
"851",1996,"NEW YORK","State Total",18185000,99,"total","murder",1353
"852",1996,"NEW YORK","State Total",1e+05,99,"rate","murder",7.4
"853",1996,"NORTH CAROLINA","Metropolitan Statistical Area",4876036,0.992,"Area actually reporting","murder",432
"854",1996,"NORTH CAROLINA","Metropolitan Statistical Area",4876036,1,"Estimated totals","murder",433
"855",1996,"NORTH CAROLINA","Cities outside metropolitan areas",757429,0.97,"Area actually reporting","murder",60
"856",1996,"NORTH CAROLINA","Cities outside metropolitan areas",757429,1,"Estimated totals","murder",62
"857",1996,"NORTH CAROLINA","Rural",1689535,0.965,"Area actually reporting","murder",120
"858",1996,"NORTH CAROLINA","Rural",1689535,1,"Estimated totals","murder",124
"859",1996,"NORTH CAROLINA","State Total",7323000,99,"total","murder",619
"860",1996,"NORTH CAROLINA","State Total",1e+05,99,"rate","murder",8.5
"861",1996,"NORTH DAKOTA","Metropolitan Statistical Area",271128,0.994,"Area actually reporting","murder",8
"862",1996,"NORTH DAKOTA","Metropolitan Statistical Area",271128,1,"Estimated totals","murder",8
"863",1996,"NORTH DAKOTA","Cities outside metropolitan areas",149788,0.814,"Area actually reporting","murder",2
"864",1996,"NORTH DAKOTA","Cities outside metropolitan areas",149788,1,"Estimated totals","murder",2
"865",1996,"NORTH DAKOTA","Rural",223084,0.92,"Area actually reporting","murder",4
"866",1996,"NORTH DAKOTA","Rural",223084,1,"Estimated totals","murder",4
"867",1996,"NORTH DAKOTA","State Total",644000,99,"total","murder",14
"868",1996,"NORTH DAKOTA","State Total",1e+05,99,"rate","murder",2.2
"869",1996,"OHIO","Metropolitan Statistical Area",9073282,0.781,"Area actually reporting","murder",472
"870",1996,"OHIO","Metropolitan Statistical Area",9073282,1,"Estimated totals","murder",502
"871",1996,"OHIO","Cities outside metropolitan areas",770164,0.6,"Area actually reporting","murder",9
"872",1996,"OHIO","Cities outside metropolitan areas",770164,1,"Estimated totals","murder",15
"873",1996,"OHIO","Rural",1329554,0.56,"Area actually reporting","murder",12
"874",1996,"OHIO","Rural",1329554,1,"Estimated totals","murder",21
"875",1996,"OHIO","State Total",11173000,99,"total","murder",538
"876",1996,"OHIO","State Total",1e+05,99,"rate","murder",4.8
"877",1996,"OKLAHOMA","Metropolitan Statistical Area",1986513,1,"Area actually reporting","murder",151
"878",1996,"OKLAHOMA","Cities outside metropolitan areas",679289,1,"Area actually reporting","murder",30
"879",1996,"OKLAHOMA","Rural",635198,1,"Area actually reporting","murder",42
"880",1996,"OKLAHOMA","State Total",3301000,99,"total","murder",223
"881",1996,"OKLAHOMA","State Total",1e+05,99,"rate","murder",6.8
"882",1996,"OREGON","Metropolitan Statistical Area",2244016,0.978,"Area actually reporting","murder",102
"883",1996,"OREGON","Metropolitan Statistical Area",2244016,1,"Estimated totals","murder",103
"884",1996,"OREGON","Cities outside metropolitan areas",445469,0.989,"Area actually reporting","murder",11
"885",1996,"OREGON","Cities outside metropolitan areas",445469,1,"Estimated totals","murder",11
"886",1996,"OREGON","Rural",514515,0.876,"Area actually reporting","murder",13
"887",1996,"OREGON","Rural",514515,1,"Estimated totals","murder",15
"888",1996,"OREGON","State Total",3204000,99,"total","murder",129
"889",1996,"OREGON","State Total",1e+05,99,"rate","murder",4
"890",1996,"PENNSYLVANIA","Metropolitan Statistical Area",10217690,0.956,"Area actually reporting","murder",633
"891",1996,"PENNSYLVANIA","Metropolitan Statistical Area",10217690,1,"Estimated totals","murder",639
"892",1996,"PENNSYLVANIA","Cities outside metropolitan areas",779321,0.825,"Area actually reporting","murder",9
"893",1996,"PENNSYLVANIA","Cities outside metropolitan areas",779321,1,"Estimated totals","murder",11
"894",1996,"PENNSYLVANIA","Rural",1058989,1,"Area actually reporting","murder",36
"895",1996,"PENNSYLVANIA","State Total",12056000,99,"total","murder",686
"896",1996,"PENNSYLVANIA","State Total",1e+05,99,"rate","murder",5.7
"897",1996,"PUERTO RICO","Metropolitan Statistical Area",3264570,1,"Area actually reporting","murder",794
"898",1996,"PUERTO RICO","Cities outside metropolitan areas",623430,1,"Area actually reporting","murder",74
"899",1996,"PUERTO RICO","Total",3725000,99,"total","murder",868
"900",1996,"PUERTO RICO","Total",1e+05,99,"rate","murder",23.3020134228188
"901",1996,"RHODE ISLAND","Metropolitan Statistical Area",910980,1,"Area actually reporting","murder",24
"902",1996,"RHODE ISLAND","Cities outside metropolitan areas",79020,1,"Area actually reporting","murder",1
"903",1996,"RHODE ISLAND","Rural",0,1,"Area actually reporting","murder",NA
"904",1996,"RHODE ISLAND","State Total",990000,99,"total","murder",25
"905",1996,"RHODE ISLAND","State Total",1e+05,99,"rate","murder",2.5
"906",1996,"SOUTH CAROLINA","Metropolitan Statistical Area",2581562,0.999,"Area actually reporting","murder",211
"907",1996,"SOUTH CAROLINA","Metropolitan Statistical Area",2581562,1,"Estimated totals","murder",211
"908",1996,"SOUTH CAROLINA","Cities outside metropolitan areas",325914,0.989,"Area actually reporting","murder",48
"909",1996,"SOUTH CAROLINA","Cities outside metropolitan areas",325914,1,"Estimated totals","murder",49
"910",1996,"SOUTH CAROLINA","Rural",791524,1,"Area actually reporting","murder",72
"911",1996,"SOUTH CAROLINA","State Total",3699000,99,"total","murder",332
"912",1996,"SOUTH CAROLINA","State Total",1e+05,99,"rate","murder",9
"913",1996,"SOUTH DAKOTA","Metropolitan Statistical Area",245957,0.921,"Area actually reporting","murder",2
"914",1996,"SOUTH DAKOTA","Metropolitan Statistical Area",245957,1,"Estimated totals","murder",2
"915",1996,"SOUTH DAKOTA","Cities outside metropolitan areas",193718,0.719,"Area actually reporting","murder",1
"916",1996,"SOUTH DAKOTA","Cities outside metropolitan areas",193718,1,"Estimated totals","murder",1
"917",1996,"SOUTH DAKOTA","Rural",292325,0.53,"Area actually reporting","murder",3
"918",1996,"SOUTH DAKOTA","Rural",292325,1,"Estimated totals","murder",6
"919",1996,"SOUTH DAKOTA","State Total",732000,99,"total","murder",9
"920",1996,"SOUTH DAKOTA","State Total",1e+05,99,"rate","murder",1.2
"921",1996,"TENNESSEE","Metropolitan Statistical Area",3594699,0.777,"Area actually reporting","murder",361
"922",1996,"TENNESSEE","Metropolitan Statistical Area",3594699,1,"Estimated totals","murder",402
"923",1996,"TENNESSEE","Cities outside metropolitan areas",626192,0.73,"Area actually reporting","murder",30
"924",1996,"TENNESSEE","Cities outside metropolitan areas",626192,1,"Estimated totals","murder",41
"925",1996,"TENNESSEE","Rural",1099109,0.463,"Area actually reporting","murder",28
"926",1996,"TENNESSEE","Rural",1099109,1,"Estimated totals","murder",60
"927",1996,"TENNESSEE","State Total",5320000,99,"total","murder",503
"928",1996,"TENNESSEE","State Total",1e+05,99,"rate","murder",9.5
"929",1996,"TEXAS","Metropolitan Statistical Area",16077676,0.999,"Area actually reporting","murder",1296
"930",1996,"TEXAS","Metropolitan Statistical Area",16077676,1,"Estimated totals","murder",1296
"931",1996,"TEXAS","Cities outside metropolitan areas",1419906,0.996,"Area actually reporting","murder",80
"932",1996,"TEXAS","Cities outside metropolitan areas",1419906,1,"Estimated totals","murder",80
"933",1996,"TEXAS","Rural",1630418,0.994,"Area actually reporting","murder",100
"934",1996,"TEXAS","Rural",1630418,1,"Estimated totals","murder",101
"935",1996,"TEXAS","State Total",19128000,99,"total","murder",1477
"936",1996,"TEXAS","State Total",1e+05,99,"rate","murder",7.7
"937",1996,"UTAH","Metropolitan Statistical Area",1540265,0.994,"Area actually reporting","murder",55
"938",1996,"UTAH","Metropolitan Statistical Area",1540265,1,"Estimated totals","murder",55
"939",1996,"UTAH","Cities outside metropolitan areas",245735,0.956,"Area actually reporting","murder",5
"940",1996,"UTAH","Cities outside metropolitan areas",245735,1,"Estimated totals","murder",5
"941",1996,"UTAH","Rural",214000,0.886,"Area actually reporting","murder",3
"942",1996,"UTAH","Rural",214000,1,"Estimated totals","murder",3
"943",1996,"UTAH","State Total",2e+06,99,"total","murder",63
"944",1996,"UTAH","State Total",1e+05,99,"rate","murder",3.2
"945",1996,"VERMONT","Metropolitan Statistical Area",145357,0.761,"Area actually reporting","murder",2
"946",1996,"VERMONT","Metropolitan Statistical Area",145357,1,"Estimated totals","murder",2
"947",1996,"VERMONT","Cities outside metropolitan areas",203176,0.228,"Area actually reporting","murder",1
"948",1996,"VERMONT","Cities outside metropolitan areas",203176,1,"Estimated totals","murder",4
"949",1996,"VERMONT","Rural",240467,0.948,"Area actually reporting","murder",5
"950",1996,"VERMONT","Rural",240467,1,"Estimated totals","murder",5
"951",1996,"VERMONT","State Total",589000,99,"total","murder",11
"952",1996,"VERMONT","State Total",1e+05,99,"rate","murder",1.9
"953",1996,"VIRGINIA","Metropolitan Statistical Area",5187620,1,"Area actually reporting","murder",411
"954",1996,"VIRGINIA","Cities outside metropolitan areas",425588,0.999,"Area actually reporting","murder",31
"955",1996,"VIRGINIA","Cities outside metropolitan areas",425588,1,"Estimated totals","murder",31
"956",1996,"VIRGINIA","Rural",1061792,1,"Area actually reporting","murder",58
"957",1996,"VIRGINIA","State Total",6675000,99,"total","murder",500
"958",1996,"VIRGINIA","State Total",1e+05,99,"rate","murder",7.5
"959",1996,"WASHINGTON","Metropolitan Statistical Area",4587715,0.999,"Area actually reporting","murder",204
"960",1996,"WASHINGTON","Metropolitan Statistical Area",4587715,1,"Estimated totals","murder",204
"961",1996,"WASHINGTON","Cities outside metropolitan areas",435133,0.904,"Area actually reporting","murder",16
"962",1996,"WASHINGTON","Cities outside metropolitan areas",435133,1,"Estimated totals","murder",18
"963",1996,"WASHINGTON","Rural",510152,0.949,"Area actually reporting","murder",31
"964",1996,"WASHINGTON","Rural",510152,1,"Estimated totals","murder",33
"965",1996,"WASHINGTON","State Total",5533000,99,"total","murder",255
"966",1996,"WASHINGTON","State Total",1e+05,99,"rate","murder",4.6
"967",1996,"WEST VIRGINIA","Metropolitan Statistical Area",762957,1,"Area actually reporting","murder",28
"968",1996,"WEST VIRGINIA","Cities outside metropolitan areas",279890,1,"Area actually reporting","murder",11
"969",1996,"WEST VIRGINIA","Rural",783153,1,"Area actually reporting","murder",30
"970",1996,"WEST VIRGINIA","State Total",1826000,99,"total","murder",69
"971",1996,"WEST VIRGINIA","State Total",1e+05,99,"rate","murder",3.8
"972",1996,"WISCONSIN","Metropolitan Statistical Area",3511127,1,"Area actually reporting","murder",178
"973",1996,"WISCONSIN","Cities outside metropolitan areas",658756,0.995,"Area actually reporting","murder",8
"974",1996,"WISCONSIN","Cities outside metropolitan areas",658756,1,"Estimated totals","murder",8
"975",1996,"WISCONSIN","Rural",990117,1,"Area actually reporting","murder",18
"976",1996,"WISCONSIN","State Total",5160000,99,"total","murder",204
"977",1996,"WISCONSIN","State Total",1e+05,99,"rate","murder",4
"978",1996,"WYOMING","Metropolitan Statistical Area",143486,1,"Area actually reporting","murder",2
"979",1996,"WYOMING","Cities outside metropolitan areas",211605,0.992,"Area actually reporting","murder",4
"980",1996,"WYOMING","Cities outside metropolitan areas",211605,1,"Estimated totals","murder",4
"981",1996,"WYOMING","Rural",125909,0.857,"Area actually reporting","murder",9
"982",1996,"WYOMING","Rural",125909,1,"Estimated totals","murder",10
"983",1996,"WYOMING","State Total",481000,99,"total","murder",16
"984",1996,"WYOMING","State Total",1e+05,99,"rate","murder",3.3
"985",1996,"ALABAMA","Metropolitan Statistical Area",2887286,0.996,"Area actually reporting","rape",1080
"986",1996,"ALABAMA","Metropolitan Statistical Area",2887286,1,"Estimated totals","rape",1083
"987",1996,"ALABAMA","Cities outside metropolitan areas",603124,0.93,"Area actually reporting","rape",190
"988",1996,"ALABAMA","Cities outside metropolitan areas",603124,1,"Estimated totals","rape",204
"989",1996,"ALABAMA","Rural",782590,0.934,"Area actually reporting","rape",103
"990",1996,"ALABAMA","Rural",782590,1,"Estimated totals","rape",110
"991",1996,"ALABAMA","State Total",4273000,99,"total","rape",1397
"992",1996,"ALABAMA","State Total",1e+05,99,"rate","rape",32.7
"993",1996,"ALASKA","Metropolitan Statistical Area",254774,1,"Area actually reporting","rape",198
"994",1996,"ALASKA","Cities outside metropolitan areas",161128,0.666,"Area actually reporting","rape",55
"995",1996,"ALASKA","Cities outside metropolitan areas",161128,1,"Estimated totals","rape",83
"996",1996,"ALASKA","Rural",191098,1,"Area actually reporting","rape",117
"997",1996,"ALASKA","State Total",607000,99,"total","rape",398
"998",1996,"ALASKA","State Total",1e+05,99,"rate","rape",65.6
"999",1996,"ARIZONA","Metropolitan Statistical Area",3747461,0.989,"Area actually reporting","rape",1261
"1000",1996,"ARIZONA","Metropolitan Statistical Area",3747461,1,"Estimated totals","rape",1271
"1001",1996,"ARIZONA","Cities outside metropolitan areas",338707,0.898,"Area actually reporting","rape",70
"1002",1996,"ARIZONA","Cities outside metropolitan areas",338707,1,"Estimated totals","rape",78
"1003",1996,"ARIZONA","Rural",341832,0.787,"Area actually reporting","rape",25
"1004",1996,"ARIZONA","Rural",341832,1,"Estimated totals","rape",32
"1005",1996,"ARIZONA","State Total",4428000,99,"total","rape",1381
"1006",1996,"ARIZONA","State Total",1e+05,99,"rate","rape",31.2
"1007",1996,"ARKANSAS","Metropolitan Statistical Area",1204110,1,"Area actually reporting","rape",724
"1008",1996,"ARKANSAS","Cities outside metropolitan areas",500249,1,"Area actually reporting","rape",173
"1009",1996,"ARKANSAS","Rural",805641,1,"Area actually reporting","rape",149
"1010",1996,"ARKANSAS","State Total",2510000,99,"total","rape",1046
"1011",1996,"ARKANSAS","State Total",1e+05,99,"rate","rape",41.7
"1012",1996,"CALIFORNIA","Metropolitan Statistical Area",30806175,1,"Area actually reporting","rape",9911
"1013",1996,"CALIFORNIA","Cities outside metropolitan areas",442563,1,"Area actually reporting","rape",159
"1014",1996,"CALIFORNIA","Rural",629262,1,"Area actually reporting","rape",174
"1015",1996,"CALIFORNIA","State Total",31878000,99,"total","rape",10244
"1016",1996,"CALIFORNIA","State Total",1e+05,99,"rate","rape",32.1
"1017",1996,"COLORADO","Metropolitan Statistical Area",3218581,0.969,"Area actually reporting","rape",1539
"1018",1996,"COLORADO","Metropolitan Statistical Area",3218581,1,"Estimated totals","rape",1584
"1019",1996,"COLORADO","Cities outside metropolitan areas",286839,0.929,"Area actually reporting","rape",111
"1020",1996,"COLORADO","Cities outside metropolitan areas",286839,1,"Estimated totals","rape",119
"1021",1996,"COLORADO","Rural",317580,0.99,"Area actually reporting","rape",61
"1022",1996,"COLORADO","Rural",317580,1,"Estimated totals","rape",62
"1023",1996,"COLORADO","State Total",3823000,99,"total","rape",1765
"1024",1996,"COLORADO","State Total",1e+05,99,"rate","rape",46.2
"1025",1996,"CONNECTICUT","Metropolitan Statistical Area",3013673,1,"Area actually reporting","rape",725
"1026",1996,"CONNECTICUT","Cities outside metropolitan areas",66969,1,"Area actually reporting","rape",9
"1027",1996,"CONNECTICUT","Rural",193358,1,"Area actually reporting","rape",21
"1028",1996,"CONNECTICUT","State Total",3274000,99,"total","rape",755
"1029",1996,"CONNECTICUT","State Total",1e+05,99,"rate","rape",23.1
"1030",1996,"DELAWARE","Metropolitan Statistical Area",601197,0.999,"Area actually reporting","rape",368
"1031",1996,"DELAWARE","Metropolitan Statistical Area",601197,1,"Estimated totals","rape",368
"1032",1996,"DELAWARE","Cities outside metropolitan areas",30772,1,"Area actually reporting","rape",14
"1033",1996,"DELAWARE","Rural",93031,1,"Area actually reporting","rape",72
"1034",1996,"DELAWARE","State Total",725000,99,"total","rape",454
"1035",1996,"DELAWARE","State Total",1e+05,99,"rate","rape",62.6
"1036",1996,"DISTRICT OF COLUMBIA","Metropolitan Statistical Area",543000,1,"Area actually reporting","rape",260
"1037",1996,"DISTRICT OF COLUMBIA","State Total",543000,99,"total","rape",260
"1038",1996,"DISTRICT OF COLUMBIA","State Total",1e+05,99,"rate","rape",47.9
"1039",1996,"FLORIDA","State Total",14400000,99,"total","rape",7508
"1040",1996,"FLORIDA","State Total",1e+05,99,"rate","rape",52.1
"1041",1996,"GEORGIA","Metropolitan Statistical Area",5010645,0.977,"Area actually reporting","rape",1758
"1042",1996,"GEORGIA","Metropolitan Statistical Area",5010645,1,"Estimated totals","rape",1791
"1043",1996,"GEORGIA","Cities outside metropolitan areas",894913,0.95,"Area actually reporting","rape",259
"1044",1996,"GEORGIA","Cities outside metropolitan areas",894913,1,"Estimated totals","rape",273
"1045",1996,"GEORGIA","Rural",1447442,0.939,"Area actually reporting","rape",275
"1046",1996,"GEORGIA","Rural",1447442,1,"Estimated totals","rape",293
"1047",1996,"GEORGIA","State Total",7353000,99,"total","rape",2357
"1048",1996,"GEORGIA","State Total",1e+05,99,"rate","rape",32.1
"1049",1996,"HAWAII","Metropolitan Statistical Area",878044,1,"Area actually reporting","rape",222
"1050",1996,"HAWAII","Cities outside metropolitan areas",40475,1,"Area actually reporting","rape",14
"1051",1996,"HAWAII","Rural",265481,1,"Area actually reporting","rape",90
"1052",1996,"HAWAII","State Total",1184000,99,"total","rape",326
"1053",1996,"HAWAII","State Total",1e+05,99,"rate","rape",27.5
"1054",1996,"IDAHO","Metropolitan Statistical Area",439446,1,"Area actually reporting","rape",130
"1055",1996,"IDAHO","Cities outside metropolitan areas",353621,0.99,"Area actually reporting","rape",110
"1056",1996,"IDAHO","Cities outside metropolitan areas",353621,1,"Estimated totals","rape",111
"1057",1996,"IDAHO","Rural",395933,0.989,"Area actually reporting","rape",71
"1058",1996,"IDAHO","Rural",395933,1,"Estimated totals","rape",72
"1059",1996,"IDAHO","State Total",1189000,99,"total","rape",313
"1060",1996,"IDAHO","State Total",1e+05,99,"rate","rape",26.3
"1061",1996,"ILLINOIS","State Total",11847000,99,"total","rape",4051
"1062",1996,"ILLINOIS","State Total",1e+05,99,"rate","rape",34.2
"1063",1996,"INDIANA","Metropolitan Statistical Area",4188299,0.828,"Area actually reporting","rape",1524
"1064",1996,"INDIANA","Metropolitan Statistical Area",4188299,1,"Estimated totals","rape",1667
"1065",1996,"INDIANA","Cities outside metropolitan areas",595163,0.628,"Area actually reporting","rape",98
"1066",1996,"INDIANA","Cities outside metropolitan areas",595163,1,"Estimated totals","rape",156
"1067",1996,"INDIANA","Rural",1057538,0.531,"Area actually reporting","rape",90
"1068",1996,"INDIANA","Rural",1057538,1,"Estimated totals","rape",169
"1069",1996,"INDIANA","State Total",5841000,99,"total","rape",1992
"1070",1996,"INDIANA","State Total",1e+05,99,"rate","rape",34.1
"1071",1996,"IOWA","Metropolitan Statistical Area",1255805,0.963,"Area actually reporting","rape",383
"1072",1996,"IOWA","Metropolitan Statistical Area",1255805,1,"Estimated totals","rape",387
"1073",1996,"IOWA","Cities outside metropolitan areas",710580,0.844,"Area actually reporting","rape",115
"1074",1996,"IOWA","Cities outside metropolitan areas",710580,1,"Estimated totals","rape",136
"1075",1996,"IOWA","Rural",885615,0.864,"Area actually reporting","rape",33
"1076",1996,"IOWA","Rural",885615,1,"Estimated totals","rape",38
"1077",1996,"IOWA","State Total",2852000,99,"total","rape",561
"1078",1996,"IOWA","State Total",1e+05,99,"rate","rape",19.7
"1079",1996,"KANSAS","State Total",2572000,99,"total","rape",1096
"1080",1996,"KANSAS","State Total",1e+05,99,"rate","rape",42.6
"1081",1996,"KENTUCKY","State Total",3884000,99,"total","rape",1230
"1082",1996,"KENTUCKY","State Total",1e+05,99,"rate","rape",31.7
"1083",1996,"LOUISIANA","Metropolitan Statistical Area",3267474,0.966,"Area actually reporting","rape",1444
"1084",1996,"LOUISIANA","Metropolitan Statistical Area",3267474,1,"Estimated totals","rape",1477
"1085",1996,"LOUISIANA","Cities outside metropolitan areas",397518,0.791,"Area actually reporting","rape",134
"1086",1996,"LOUISIANA","Cities outside metropolitan areas",397518,1,"Estimated totals","rape",169
"1087",1996,"LOUISIANA","Rural",686008,0.816,"Area actually reporting","rape",130
"1088",1996,"LOUISIANA","Rural",686008,1,"Estimated totals","rape",159
"1089",1996,"LOUISIANA","State Total",4351000,99,"total","rape",1805
"1090",1996,"LOUISIANA","State Total",1e+05,99,"rate","rape",41.5
"1091",1996,"MAINE","Metropolitan Statistical Area",460285,1,"Area actually reporting","rape",131
"1092",1996,"MAINE","Cities outside metropolitan areas",434976,0.988,"Area actually reporting","rape",73
"1093",1996,"MAINE","Cities outside metropolitan areas",434976,1,"Estimated totals","rape",74
"1094",1996,"MAINE","Rural",347739,1,"Area actually reporting","rape",55
"1095",1996,"MAINE","State Total",1243000,99,"total","rape",260
"1096",1996,"MAINE","State Total",1e+05,99,"rate","rape",20.9
"1097",1996,"MARYLAND","Metropolitan Statistical Area",4706522,0.999,"Area actually reporting","rape",1773
"1098",1996,"MARYLAND","Metropolitan Statistical Area",4706522,1,"Estimated totals","rape",1773
"1099",1996,"MARYLAND","Cities outside metropolitan areas",98635,1,"Area actually reporting","rape",56
"1100",1996,"MARYLAND","Rural",266843,1,"Area actually reporting","rape",76
"1101",1996,"MARYLAND","State Total",5072000,99,"total","rape",1905
"1102",1996,"MARYLAND","State Total",1e+05,99,"rate","rape",37.6
"1103",1996,"MASSACHUSETTS","Metropolitan Statistical Area",5793412,0.962,"Area actually reporting","rape",1615
"1104",1996,"MASSACHUSETTS","Metropolitan Statistical Area",5793412,1,"Estimated totals","rape",1651
"1105",1996,"MASSACHUSETTS","Cities outside metropolitan areas",287523,0.887,"Area actually reporting","rape",103
"1106",1996,"MASSACHUSETTS","Cities outside metropolitan areas",287523,1,"Estimated totals","rape",116
"1107",1996,"MASSACHUSETTS","Rural",11065,1,"Area actually reporting","rape",NA
"1108",1996,"MASSACHUSETTS","State Total",6092000,99,"total","rape",1767
"1109",1996,"MASSACHUSETTS","State Total",1e+05,99,"rate","rape",29
